image_path,label,connector_name
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106165448_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106165448_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106165448_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106165448_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106165448_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106165448_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106165448_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106165523_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106165523_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106165523_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106165523_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106165523_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106165523_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106165523_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106165523_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106165523_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106165601_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106165601_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106165601_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106165601_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106165601_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106165601_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106165601_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106165601_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106165601_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106165638_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106165638_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106165638_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106165638_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106165638_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106165638_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106165638_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106165638_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106165638_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106165714_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106165714_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106165714_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106165714_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106165714_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106165714_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106165714_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106165714_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106165714_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106165750_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106165750_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106165750_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106165750_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106165750_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106165750_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106165750_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106165750_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106165750_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106165826_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106165826_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106165826_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106165826_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106165826_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106165826_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106165826_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106165826_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106165826_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106165901_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106165901_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106165901_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106165901_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106165901_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106165901_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106165901_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106165901_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106165901_TOP.png,OCCLUSION,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106165939_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106165939_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106165939_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106165939_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106165939_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106165939_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106165939_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106165939_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106165939_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118105546_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118105546_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118105546_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118105546_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118105546_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118105546_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118105546_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118105546_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118105546_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118105625_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118105625_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118105625_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118105625_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118105625_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118105625_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118105625_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118105625_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118105625_TOP.png,OCCLUSION,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118105700_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118105700_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118105700_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118105700_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118105700_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118105700_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118105700_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118105700_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118105700_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118105811_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118105811_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118105811_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118105811_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118105811_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118105811_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118105811_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118105811_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118105811_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118105849_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118105849_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118105849_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118105849_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118105849_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118105849_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118105849_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118105849_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118105849_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118105924_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118105924_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118105924_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118105924_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118105924_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118105924_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118105924_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118105924_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118105924_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118110001_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118110001_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118110001_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118110001_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118110001_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118110001_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118110001_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118110001_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118110001_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118110038_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118110038_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118110038_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118110038_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118110038_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118110038_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118110038_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118110038_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118110038_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118110112_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118110112_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118110112_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118110112_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118110112_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118110112_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118110112_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118110112_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118110112_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118110150_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118110150_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118110150_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118110150_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118110150_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118110150_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118110150_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118110150_TOP.png,OCCLUSION,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118110150_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118110226_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118110226_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118110226_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118110226_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118110226_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118110226_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118110226_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118110226_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118110226_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118110304_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118110304_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118110304_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118110304_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118110304_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118110304_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118110304_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118110304_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118110304_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118110340_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118110340_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118110340_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118110340_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118110340_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118110340_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118110340_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118110340_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118110340_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118110416_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118110416_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118110416_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118110416_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118110416_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118110416_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118110416_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118110416_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118110416_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118110451_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118110451_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118110451_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118110451_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118110451_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118110451_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118110451_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118110451_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118110451_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118110529_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118110529_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118110529_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118110529_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118110529_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118110529_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118110529_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118110529_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118110529_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118110605_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118110605_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118110605_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118110605_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118110605_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118110605_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118110605_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118110605_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118110605_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118110642_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118110642_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118110642_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118110642_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118110642_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118110642_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118110642_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118110642_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118110642_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118110755_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118110755_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118110755_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118110755_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118110755_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118110755_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118110755_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118110755_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118110755_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118110830_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118110830_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118110830_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118110830_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118110830_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118110830_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118110830_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118110830_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118110830_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118110907_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118110907_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118110907_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118110907_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118110907_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118110907_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118110907_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118110907_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118110907_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118110944_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118110944_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118110944_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118110944_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118110944_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118110944_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118110944_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118110944_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118110944_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118111019_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118111019_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118111019_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118111019_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118111019_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118111019_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251118111019_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251118111019_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251118111019_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251118111057_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251118111057_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251118111057_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251118111057_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251118111057_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251118111057_TOP.png,OCCLUSION,conn6
